id,label,label_id,timestamp,year,month,day,year_month,source_dataset,text
2529,False,1,2023-03-18 17:14:05,2023,3,18,2023-03,plo.vn,"plo đã phản ánh , trên địa bàn tp quy nhơn có hàng loạt trường hợp xây dựng trái phép , không phép , lấn chiếm ; trong đó có một cựu lãnh đạo sở ở bình định . các trường hợp xây dựng không phép , trái phép tập trung nhiều ở các phường ghềnh ráng , quang trung ."
2543,False,1,2023-03-25 07:04:07,2023,3,25,2023-03,vnexpress.net,lo ảnh hưởng đến việc xét tuyển đại học
1404,True,0,2023-03-28 23:26:24,2023,3,28,2023-03,tienphong.vn,"đội phản ứng nhanh thực hiện khám , phân loại , lấy mẫu nôn , mẫu thức ăn gửi viện kiểm nghiệm an toàn thực phẩm quốc gia ."
343,False,1,2023-03-29 07:01:08,2023,3,29,2023-03,dantri.com.vn,"bên cạnh đó , tại hướng tiến công krasny liman , quân đội nga đã phát hiện và tiến hành phá hủy một tổ hợp phòng không osa của ukraine ."
985,True,0,2023-03-22 14:13:45,2023,3,22,2023-03,plo.vn,"sở này sẽ tối ưu hoạt động của hệ thống điều khiển đèn tín hiệu giao thông khu vực trung tâm tp đã kết nối về trung tâm quản lý điều hành giao thông đô thị để bổ sung cảm biến đo đếm lưu lượng , vận tốc . đồng thời , tp sẽ ứng dụng trí tuệ nhân tạo ai và dữ liệu lớn nhằm phân tích , tối ưu hóa dòng giao thông , hướng tới điều khiển giao thông thích ứng theo thời gian thực ."
1709,True,0,2023-03-20 07:01:18,2023,3,20,2023-03,plo.vn,"vụ này liên quan đến yếu tố nhà nước không chỉ riêng tây ban nha mà cả châu âu vì clb barcelona có danh hiệu trong nước và châu âu , nhận tiền thưởng từ trong nước đến châu âu rất nhiều ."
302,False,1,2023-03-24 09:32:00,2023,3,24,2023-03,nld.com.vn,"đến năm 2050 , số lượng người ở các thành phố phải đối mặt tình trạng khan hiếm nước sẽ tăng lên 2,4 tỉ , so với con số 930 triệu người năm 2016 ."
2042,True,0,2023-03-03 19:56:32,2023,3,3,2023-03,plo.vn,một số bệnh viện công lập ở đắk lắk thiếu thuốc chữa bệnh khiến bệnh nhân phải ra quầy thuốc tư nhân mua thuốc chữa bệnh .
2147,True,0,2023-03-05 12:33:00,2023,3,5,2023-03,baochinhphu.vn,"kế hoạch cũng đặt ra yêu cầu bám sát chủ đề "" năm du lịch quốc gia 2023 - bình thuận - hội tụ xanh "" , thực hiện thường xuyên , liên tục , có trọng tâm"
315,True,0,2023-03-01 13:13:55,2023,3,1,2023-03,plo.vn,"đây là niềm vinh dự , tự hào của đất nước việt nam ma nhai ở danh thắng ngũ hành sơn mang nhiều giá trị vượt ra ngoài ranh giới của một quốc gia ,"
2750,True,0,2023-03-30 14:17:32,2023,3,30,2023-03,dantri.com.vn,"bộ chính trị khẳng định việc tiếp tục đổi mới , phát huy hiệu quả chính sách xã hội là nhiệm vụ chiến lược , thường xuyên của đảng , nhằm bảo đảm an sinh , phúc lợi xã hội cho nhân dân , tạo điều kiện để nhân dân tham gia , thụ hưởng ngày một tốt hơn thành quả của phát triển"
1490,False,1,2023-03-28 20:40:00,2023,3,28,2023-03,thanhnien.vn,gen alpha có những điểm khác biệt bởi sự tiến bộ và cởi mở . các bạn còn có khả năng kiểm tra chéo các nguồn thông tin khác nhau và có tính phản biện rất cao .
643,False,1,2023-04-01 11:06:00,2023,4,1,2023-04,baotintuc.vn,"lốc xoáy là hiện tượng thời tiết phổ biến tại mỹ , đặc biệt tại khu vực miền trung và miền nam ."
1235,True,0,2023-03-31 12:35:51,2023,3,31,2023-03,tuoitre.vn,"một số cố vấn của ông trump đã tự tin rằng đại bồi thẩm đoàn sẽ không có động thái nào cho đến cuối tháng 4 hoặc lâu hơn . ông trump và các phụ tá của ông đã mất cảnh giác trước đó ,"
1324,True,0,2023-03-30 14:17:32,2023,3,30,2023-03,dantri.com.vn,"ngày 303 , tổng bí thư nguyễn phú trọng chủ trì cuộc họp bộ chính trị , ban bí thư , cho ý kiến về đề án tổng kết 10 năm thực hiện nghị quyết số 15 của ban chấp hành trung ương đảng khóa xi một số vấn đề về chính sách xã hội giai đoạn 2012 - 2020"
2043,False,1,2023-03-14 14:31:00,2023,3,14,2023-03,baochinhphu.vn,sự kiện tắt đèn hưởng ứng chiến dịch giờ trái đất sẽ diễn ra từ 20 h30 đến 21 h30 thứ bảy ngày 253 .
2938,False,1,2023-03-27 11:15:30,2023,3,27,2023-03,tienphong.vn,"đồng thời , hoàn thiện cơ chế quản lý quỹ , quy định nguyên tắc , điều kiện thành lập quỹ , nguồn hình thành quỹ , thời hạn hoạt động của quỹ và giao cho chính phủ quyết định bảo đảm công khai , minh bạch , hài hòa lợi ích trước khi giao chính phủ quyết định thành lập quỹ ."
39,True,0,2023-02-25 13:25:00,2023,2,25,2023-02,tuoitre.vn,"prompt giúp cho việc tương tác với máy tính trở nên dễ dàng hơn prompt là một công cụ để tương tác với trí tuệ nhân tạo , hay còn gọi là ai"
295,False,1,2023-03-27 15:00:00,2023,3,27,2023-03,thanhnien.vn,"khách hàng đột ngột rút tiền khiến giá cổ phiếu lao dốc , các nhà quản lý của mỹ đã quyết định tiếp quản quyền kiểm soát svb và lập ra nhà băng mới gọi là ngân hàng cầu nối thung lũng silicon svbb để điều hành trong lúc tìm nhà đầu tư mua lại . nhà băng vừa đổ sập trong tháng này gây ra cuộc khủng hoảng lan rộng"
2139,True,0,2023-03-27 22:29:44,2023,3,27,2023-03,nld.com.vn,". trước đó , thông tin hủy bỏ lễ bốc thăm đã được pssi xác nhận nhưng đến thời điểm hiện tại vẫn chưa có thông báo chính thức nào từ fifa . trước những tin đồn indonesia mất quyền đăng cai giải đấu , lđbđ argentina đã làm đơn đề xuất thay thế indonesia đăng cai giải đấu"
1627,True,0,2023-03-24 17:42:00,2023,3,24,2023-03,baotintuc.vn,"sau 3 tháng , kể từ trận thua ở chung kết world cup 2022 trước argentina , đây là lần đầu tiên tuyển pháp trở lại đấu trường quốc tế . trận đấu này , sự ra đi của tiền đạo karim benzema , rồi đến thủ môn đội trưởng hugo lloris và trung vệ đội phó raphael varane khiến gà trống gaulois tổn thất tương đối nặng nề . việc giao phó cho sao trẻ của psg là kylian mbappe làm đội trưởng của hlv deschamps khiến nội bộ đội bóng đất nước hình lục lăng có nhiều lục đục"
1270,False,1,2023-04-13 14:36:00,2023,4,13,2023-04,baochinhphu.vn,"khu vực nội đô lịch sử sẽ hạn chế tối đa phát triển nhà chung cư trừ dự án cải tạo , xây dựng lại nhà chung cư cũ , tái định cư để hạn chế tối đa việc gia tăng dân số và quá tải hạ tầng ."
2714,True,0,2023-03-22 07:11:00,2023,3,22,2023-03,baotintuc.vn,"3 của mùa khô miền nam , không còn cảm thấy cái oi nồng của nắng tháng không gian nồng nàn mùi hương của trầu vàng làm cho người ta có cái cảm giác lâng lâng , trong lành ,"
2778,False,1,2023-03-27 07:59:32,2023,3,27,2023-03,tuoitre.vn,"năm 2021 đã có đến 83 doanh nghiệp cho phép khách hàng thực hiện toàn bộ quy trình mua sắm trên thiết bị di động , trong khi con số này ở cùng kỳ năm trước chỉ là 52 ."
1426,False,1,2023-03-28 16:12:08,2023,3,28,2023-03,tuoitre.vn,"anh xuất bán khoảng 1 tấn mực sống tháng . gia đình anh có thể thu về lợi nhuận hơn 150 triệu đồng tháng cách thức nuôi mới này đã giúp cho gia đình anh gia tăng kinh tế , ổn định cuộc sống"
728,True,0,2023-03-31 08:55:00,2023,3,31,2023-03,thanhnien.vn,"abu dhabi , tiểu vương quốc lớn nhất của quốc gia này tổng thống các tiểu vương quốc ả rập thống nhất uae sheikh mohammed bin zayed al nahyan đã bổ nhiệm con trai cả sheikh khaled làm thái tử của abu dhabi ,"
1357,True,0,2023-03-31 08:55:00,2023,3,31,2023-03,thanhnien.vn,tổng thống các tiểu vương quốc ả rập thống nhất uae sheikh mohammed bin zayed al nahyan đã bổ nhiệm con trai cả sheikh khaled làm thái tử của abu dhabi thái tử sheikh khaled cũng được bổ nhiệm làm người đứng đầu hội đồng điều hành abu dhabi
930,True,0,2023-01-04 10:02:08,2023,1,4,2023-01,nld.com.vn,"nó còn được hỗ trợ công nghệ multi-link operation mlo , sử dụng linh hoạt tất cả băng tần và kênh có sẵn để tăng tốc kết nối hoặc tránh các băng tần có độ nhiễu cao"
861,True,0,2023-04-15 18:13:00,2023,4,15,2023-04,baochinhphu.vn,"lễ kỷ niệm ôn lại truyền thống tự hào của vovinam trong hành trình xây dựng và phát triển võ việt tại lễ kỷ niệm , chủ tịch nước võ văn thưởng đã tặng lẵng hoa tươi thắm chúc mừng"
1839,True,0,2023-03-27 01:45:00,2023,3,27,2023-03,nld.com.vn,đội tuyển u23 việt nam thất bại lần thứ hai liên tiếp với tỉ số đậm tại giải đấu doha cup 2023 qatar khiến người hâm mộ lo ngại về chất lượng cầu thủ dưới thời hlv philippe troussier
2015,False,1,2023-03-25 18:07:15,2023,3,25,2023-03,tuoitre.vn,". hình thức này đang "" hot "" thông qua một số show thực tế của hàn . cũng đã có nhiều nghệ sĩ sang châu âu trình diễn theo phong cách này . nối tiếp thành công chuỗi xin chào - hát giữa thiên nhiên diễn ra vào năm 2022 tại việt nam"
1059,False,1,2023-03-29 13:44:07,2023,3,29,2023-03,dantri.com.vn,"quá trình truy đuổi , anh s . mất lái lao xuống ruộng khiến hai vợ chồng anh cùng bị thương . ngay sau đó , lực lượng công an và người dân cùng truy bắt đối tượng , đến 1 h sáng 283 thì bắt được sơn đang lẩn trốn trong công viên tại tp tam kỳ quảng nam ."
249,False,1,2023-03-24 09:37:07,2023,3,24,2023-03,nld.com.vn,ca sỹ vy oanh cung cấp thêm một số thông tin ca sĩ vy oanh cho rằng mình đang là bị hại trong vụ án bà nguyễn phương hằng
2920,False,1,2023-03-01 18:31:08,2023,3,1,2023-03,plo.vn,"cục quản lý dược cũng đã gia hạn gần 8.880 thuốc , nguyên liệu làm thuốc , vaccine và sinh phẩm y tế"
2149,False,1,2023-03-22 20:41:32,2023,3,22,2023-03,tienphong.vn,"bộ công an đã quyết định hỗ trợ xây dựng 1.420 nhà ở cho các hộ nghèo tại 27 xã biên giới thuộc 6 huyện hỗ trợ xây dựng 1.000 ngôi nhà tình nghĩa cho hộ nghèo , hộ có hoàn cảnh khó khăn về nhà ở tại 3 huyện biên giới"
2181,False,1,2023-03-29 10:02:00,2023,3,29,2023-03,thanhnien.vn,"các em học sinh của trường tiểu học birkdale ở southport úc đã bật khóc và vỗ tay reo mừng khi vừa nhìn thấy thầy giáo bị ngừng tim vào 7 tháng trước , bất ngờ bước vào lớp học"
682,False,1,2023-03-05 12:33:00,2023,3,5,2023-03,baochinhphu.vn,"các hoạt động truyền thông , quảng bá năm du lịch quốc gia 2023 phải thực hiện thường xuyên , liên tục , có trọng tâm , trọng điểm và được tổ chức với nhiều hình thức"
520,True,0,2023-03-16 13:58:00,2023,3,16,2023-03,baochinhphu.vn,"đây là lần đầu tiên sau 50 năm kể từ khi quan hệ ngoại giao việt nam australia được thiết lập , đường bay thẳng giữa tphcm sgn và sân bay brisbane bne được khai thác , đánh dấu mốc quan trọng trong hoạt động du lịch , đi lại , trao đổi kinh tế , văn hóa giữa hai nước"
52,False,1,2023-03-27 20:26:00,2023,3,27,2023-03,thanhnien.vn,"khách sạn ra đời vào năm 1901 sau cơn bão năm thìn , khách sạn hư hỏng nặng"
452,False,1,2023-03-29 20:15:00,2023,3,29,2023-03,thanhnien.vn,"tháng 2 vừa qua , một nam sinh lớp 11 của trường thpt lý thánh tông h . đông anh , hà nội bị đuối nước khi đi dã ngoại tại mai châu hòa bình khiến dư luận rất đau lòng ."
71,False,1,2023-03-30 11:46:00,2023,3,30,2023-03,thanhnien.vn,"bác sĩ trực khoa tai mũi họng nhanh chóng thăm khám nhận định pin điện tử là dị vật nguy hiểm nhanh chóng lấy dị vật ra khỏi hốc mũi vì nguy cơ pin điện tử gây thủng vách ngăn , ăn mòn các cấu trúc quan trọng của hốc mũi . có thể gây ra dị vật đường thở hoặc đường ăn ."
1001,False,1,2023-04-19 16:24:00,2023,4,19,2023-04,baochinhphu.vn,"tuyên bố của fda nêu rõ , những người từ 65 tuổi trở lên có thể tiêm mũi thứ hai phiên bản cải tiến của các vaccine nói trên ít nhất 4 tháng sau khi tiêm mũi đầu cùng loại . trong khi đó , hầu hết những người bị suy giảm miễn dịch có thể tiêm một mũi nhắc lại loại vaccine này ít nhất 2 tháng sau mũi tiêm gần nhất"
2621,False,1,2023-03-27 22:29:44,2023,3,27,2023-03,nld.com.vn,"theo nhận định của truyền thông , qatar và peru cũng là hai nước có thể đăng cai u20 world cup . với quyền chủ nhà đăng cai giải , đội đăng cai nghiễm nhiên có mặt tại vòng chung kết giải đấu ."
2154,True,0,2023-03-27 17:01:32,2023,3,27,2023-03,nld.com.vn,ngày 27-3 đã ký quyết định về việc công nhận tp dĩ an là đô thị loại 2 trực thuộc tỉnh bình dương
2889,False,1,2023-03-24 09:36:23,2023,3,24,2023-03,plo.vn,"sử dụng có hiệu quả thời gian làm việc , khắc phục tình trạng chậm trễ hoặc không tiếp dân , không giải quyết hồ sơ , công việc của người dân , doanh nghiệp ..."
471,False,1,2023-02-12 20:21:00,2023,2,12,2023-02,baochinhphu.vn,"các thành viên trong đoàn công tác rất vui là phía thổ nhĩ kỳ cũng như các đoàn quốc tế tham gia công tác cứu nạn cứu hộ cùng đoàn việt nam đều đánh giá rất cao sự nhiệt tình và sự chuyên nghiệp của các lực lượng cứu nạn cứu hộ việt nam đoàn việt nam sử dụng hiệu quả các thiết bị chuyên dụng , hiện đại để thực hiện nhiệm vụ tìm kiếm cứu nạn ."
2024,False,1,2023-03-16 19:42:56,2023,3,16,2023-03,plo.vn,"bà võ thị chính , phó chủ tịch ubnd quận 12 cho biết mỗi năm số lượng trẻ lớp 9 tốt nghiệp thcs vào lớp 10 khoảng 6.000 trong khi đó trẻ mẫu giáo vào lớp 1 khoảng 10.000 ."
